optimal path:10
instance prb20800 iteration 817 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 818 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 819 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 820 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 821 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 822 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 823 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 824 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 825 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 826 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 827 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 828 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 829 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 830 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 831 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 832 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 833 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 834 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 835 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 836 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 837 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 838 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 839 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 840 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 841 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 842 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 843 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 844 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 845 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 846 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 847 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 848 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 849 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 850 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 851 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 852 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 853 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 854 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 855 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 856 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 857 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 858 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 859 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 860 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 861 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 862 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 863 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 864 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 865 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 866 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 867 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 868 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 869 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 870 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 871 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 872 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 873 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 874 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 875 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 876 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 877 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 878 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 879 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 880 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 881 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 882 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 883 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 884 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 885 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 886 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 887 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 888 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 889 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 890 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 891 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 892 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 893 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 894 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 895 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 896 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 897 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 898 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 899 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 900 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 901 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 902 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 903 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 904 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 905 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 906 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 907 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 908 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 909 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 910 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 911 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 912 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 913 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 914 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 915 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 916 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 917 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 918 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 919 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 920 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 921 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 922 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 923 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 924 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 925 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 926 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 927 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 928 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 929 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 930 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 931 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 932 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 933 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 934 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 935 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 936 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 937 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 938 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 939 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 940 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 941 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 942 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 943 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 944 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 945 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 946 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 947 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 948 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 949 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 950 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 951 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 952 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 953 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 954 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 955 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 956 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 957 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 958 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 959 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 960 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 961 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 962 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 963 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 964 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 965 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 966 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 967 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 968 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 969 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 970 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 971 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 972 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 973 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 974 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 975 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 976 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 977 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 978 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 979 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 980 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 981 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 982 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 983 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 984 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 985 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 986 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 987 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 988 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 989 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 990 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 991 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 992 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 993 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 994 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 995 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 996 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 997 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 998 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 999 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1000 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1001 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1002 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1003 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1004 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1005 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1006 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1007 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1008 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1009 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1010 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1011 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1012 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1013 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1014 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1015 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1016 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1017 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1018 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1019 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1020 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1021 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1022 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1023 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1024 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1025 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1026 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1027 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1028 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1029 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
instance prb20800 iteration 1030 path_length 10 [9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
