instance optimal_length iteration path_length move_estimates
prb33098 10 1471 18 [17,21,21,22,22,22,23,23,23]
prb33098 10 1472 16 [17,21,21,22,22,22,23,23,23]
prb33098 10 1473 11 [19,21,21,22,22,22,23,23,23]
prb33098 10 1474 13 [19,21,21,22,22,22,23,23,23]
prb33098 10 1475 17 [19,21,21,21,22,22,23,23,23]
prb33098 10 1476 12 [18,21,21,21,22,22,23,23,23]
prb33098 10 1477 26 [15,21,21,21,22,22,23,23,23]
prb33098 10 1478 12 [15,21,21,21,22,22,23,23,23]
prb33098 10 1479 23 [17,21,21,21,22,22,23,23,23]
prb33098 10 1480 19 [19,21,21,21,22,22,23,23,23]
prb33098 10 1481 13 [20,21,21,21,22,22,23,23,23]
prb33098 10 1482 15 [21,21,21,21,22,22,23,23,23]
prb33098 10 1483 12 [16,21,21,21,22,22,23,23,23]
prb33098 10 1484 21 [19,21,21,21,22,22,23,23,23]
prb33098 10 1485 14 [19,21,21,21,22,22,23,23,23]
prb33098 10 1486 10 [18,21,21,21,22,22,23,23,23]
prb33098 10 1487 17 [19,21,21,21,22,22,23,23,23]
prb33098 10 1488 13 [19,21,21,21,22,22,23,23,23]
prb33098 10 1489 14 [19,20,21,21,22,22,23,23,23]
prb33098 10 1490 15 [19,20,21,22,22,22,23,23,23]
prb33098 10 1491 15 [19,20,21,22,22,22,23,23,23]
prb33098 10 1492 23 [18,20,21,22,22,22,23,23,23]
prb33098 10 1493 14 [20,20,21,22,22,22,23,23,23]
prb33098 10 1494 18 [20,21,21,22,22,22,23,23,23]
prb33098 10 1495 13 [18,20,21,22,22,22,23,23,23]
prb33098 10 1496 20 [19,20,21,22,22,22,23,23,23]
prb33098 10 1497 19 [20,21,21,22,22,22,23,23,23]
prb33098 10 1498 11 [20,21,21,22,22,22,23,23,23]
prb33098 10 1499 14 [21,21,21,22,22,22,23,23,23]
prb34920 11 0 144 [4,4,4,4,4,4,4,5]
prb34920 11 1 162 [4,4,4,4,5,5,5,6]
prb34920 11 2 40 [4,4,4,5,5,5,5,6]
prb34920 11 3 165 [4,4,5,5,5,5,5,6]
prb34920 11 4 32 [4,5,5,5,5,5,6,6]
prb34920 11 5 122 [5,5,5,6,6,6,6,6]
prb34920 11 6 24 [5,5,6,6,6,6,6,6]
prb34920 11 7 85 [5,6,6,6,6,6,6,6]
prb34920 11 8 63 [6,6,6,6,6,6,6,6]
prb34920 11 9 29 [6,6,6,6,6,6,6,7]
prb34920 11 10 22 [6,6,6,6,6,6,7,7]
prb34920 11 11 54 [6,6,6,7,7,7,7,7]
prb34920 11 12 100 [6,6,7,7,7,7,7,7]
prb34920 11 13 17 [6,7,7,7,7,7,7,7]
prb34920 11 14 105 [7,7,7,7,7,7,7,8]
prb34920 11 15 74 [7,7,7,7,7,7,7,8]
prb34920 11 16 85 [7,7,7,7,7,7,8,8]
prb34920 11 17 30 [7,7,7,7,7,8,8,8]
prb34920 11 18 72 [7,7,7,7,8,8,8,8]
prb34920 11 19 51 [7,7,7,8,8,8,8,8]
prb34920 11 20 18 [7,7,8,8,8,8,8,8]
prb34920 11 21 61 [7,8,8,8,8,8,8,8]
prb34920 11 22 38 [7,8,8,8,8,8,8,8]
prb34920 11 23 73 [7,8,8,8,8,8,8,8]
prb34920 11 24 75 [7,8,8,8,8,8,8,8]
prb34920 11 25 43 [8,8,8,8,8,8,8,8]
prb34920 11 26 52 [8,8,8,8,8,8,8,9]
prb34920 11 27 29 [8,8,8,8,8,8,8,9]
prb34920 11 28 30 [8,8,8,8,8,8,8,9]
prb34920 11 29 81 [8,8,8,8,8,8,8,9]
prb34920 11 30 26 [8,8,8,8,8,8,8,9]
prb34920 11 31 44 [8,8,8,8,8,8,8,9]
prb34920 11 32 27 [8,8,8,8,8,8,9,9]
prb34920 11 33 55 [8,8,8,8,8,8,9,9]
prb34920 11 34 95 [8,8,8,8,8,8,9,9]
prb34920 11 35 17 [8,8,8,8,8,8,9,9]
prb34920 11 36 60 [8,8,8,8,8,9,9,9]
prb34920 11 37 34 [8,8,8,8,9,9,9,9]
prb34920 11 38 27 [8,8,8,9,9,9,9,9]
prb34920 11 39 20 [8,8,9,9,9,9,9,9]
prb34920 11 40 33 [8,9,9,9,9,9,9,9]
prb34920 11 41 47 [8,9,9,9,9,9,9,10]
prb34920 11 42 36 [9,9,9,9,9,9,10,10]
prb34920 11 43 25 [9,9,9,9,9,9,10,10]
prb34920 11 44 38 [9,9,9,9,9,10,10,10]
prb34920 11 45 50 [9,9,9,9,9,10,10,10]
prb34920 11 46 42 [9,9,9,9,9,10,10,10]
prb34920 11 47 89 [9,9,9,9,10,10,10,10]
prb34920 11 48 98 [9,9,9,10,10,10,10,10]
prb34920 11 49 22 [9,9,10,10,10,10,10,10]
prb34920 11 50 65 [9,10,10,10,10,10,10,10]
prb34920 11 51 70 [9,10,10,10,10,10,10,10]
prb34920 11 52 26 [9,10,10,10,10,10,10,11]
prb34920 11 53 21 [10,10,10,10,10,10,10,11]
prb34920 11 54 29 [10,10,10,10,10,10,10,11]
prb34920 11 55 16 [10,10,10,10,10,10,10,11]
prb34920 11 56 84 [10,10,10,10,10,10,10,11]
prb34920 11 57 99 [10,10,10,10,10,10,11,11]
prb34920 11 58 33 [10,10,10,10,10,11,11,11]
prb34920 11 59 52 [10,10,11,11,11,11,11,11]
prb34920 11 60 30 [10,10,11,11,11,11,11,11]
prb34920 11 61 31 [10,11,11,11,11,11,11,11]
prb34920 11 62 54 [11,11,11,11,11,11,11,11]
prb34920 11 63 16 [11,11,11,11,11,11,11,11]
prb34920 11 64 128 [11,11,11,11,11,11,11,11]
prb34920 11 65 31 [11,11,11,11,11,11,11,11]
prb34920 11 66 32 [11,11,11,11,11,11,11,11]
prb34920 11 67 27 [11,11,11,11,11,11,11,11]
prb34920 11 68 28 [11,11,11,11,11,11,11,11]
prb34920 11 69 51 [11,11,11,11,11,11,11,11]
prb34920 11 70 18 [11,11,11,11,11,11,11,12]
prb34920 11 71 31 [11,11,11,11,11,11,11,12]
prb34920 11 72 49 [11,11,11,11,11,11,12,12]
prb34920 11 73 40 [11,11,11,11,11,11,12,12]
prb34920 11 74 28 [11,11,11,11,11,12,12,12]
prb34920 11 75 59 [11,11,11,11,12,12,12,12]
prb34920 11 76 24 [11,11,11,12,12,12,12,12]
prb34920 11 77 24 [11,11,12,12,12,12,12,12]
prb34920 11 78 43 [11,12,12,12,12,12,12,12]
prb34920 11 79 43 [11,12,12,12,12,12,12,12]
prb34920 11 80 37 [12,12,12,12,12,12,12,12]
prb34920 11 81 20 [12,12,12,12,12,12,12,12]
prb34920 11 82 35 [12,12,12,12,12,12,12,12]
prb34920 11 83 19 [12,12,12,12,12,12,12,12]
prb34920 11 84 17 [12,12,12,12,12,12,12,12]
prb34920 11 85 14 [12,12,12,12,12,12,12,12]
prb34920 11 86 43 [12,12,12,12,12,12,12,12]
prb34920 11 87 60 [12,12,12,12,12,12,12,12]
prb34920 11 88 36 [12,12,12,12,12,12,12,13]
prb34920 11 89 48 [12,12,12,12,12,12,13,13]
prb34920 11 90 33 [12,12,12,12,12,12,13,13]
prb34920 11 91 16 [12,12,12,12,12,13,13,13]
prb34920 11 92 22 [12,12,12,12,13,13,13,13]
prb34920 11 93 32 [12,12,12,12,13,13,13,13]
prb34920 11 94 20 [12,12,12,13,13,13,13,13]
prb34920 11 95 24 [12,12,12,13,13,13,13,13]
prb34920 11 96 37 [12,12,12,13,13,13,13,13]
prb34920 11 97 41 [12,12,13,13,13,13,13,13]
prb34920 11 98 16 [12,13,13,13,13,13,13,13]
prb34920 11 99 32 [13,13,13,13,13,13,13,13]
prb34920 11 100 24 [13,13,13,13,13,13,13,14]
prb34920 11 101 47 [13,13,13,13,13,13,14,14]
prb34920 11 102 16 [13,13,13,13,13,13,14,14]
prb34920 11 103 75 [13,13,13,13,13,13,14,14]
prb34920 11 104 13 [13,13,13,13,13,13,14,14]
prb34920 11 105 26 [13,13,13,13,13,13,13,14]
prb34920 11 106 15 [13,13,13,13,13,13,13,14]
prb34920 11 107 19 [13,13,13,13,13,13,13,14]
prb34920 11 108 34 [13,13,13,13,13,13,14,14]
prb34920 11 109 33 [13,13,13,13,13,13,14,14]
prb34920 11 110 36 [13,13,13,13,13,14,14,14]
prb34920 11 111 22 [13,13,13,13,13,14,14,14]
prb34920 11 112 23 [13,13,13,13,13,14,14,14]
prb34920 11 113 22 [13,13,13,13,13,14,14,14]
prb34920 11 114 34 [13,13,13,13,13,14,14,14]
prb34920 11 115 16 [13,13,13,13,13,14,14,14]
prb34920 11 116 38 [13,13,13,13,14,14,14,14]
prb34920 11 117 23 [13,13,13,13,14,14,14,14]
prb34920 11 118 19 [13,13,13,13,14,14,14,14]
prb34920 11 119 32 [13,13,13,14,14,14,14,14]
prb34920 11 120 40 [13,13,13,14,14,14,14,14]
prb34920 11 121 43 [13,13,13,14,14,14,14,14]
prb34920 11 122 22 [13,13,13,14,14,14,14,14]
prb34920 11 123 45 [13,13,13,14,14,14,14,14]
prb34920 11 124 41 [13,13,14,14,14,14,14,14]
prb34920 11 125 22 [13,14,14,14,14,14,14,14]
prb34920 11 126 81 [13,13,14,14,14,14,14,14]
prb34920 11 127 33 [13,13,14,14,14,14,14,14]
prb34920 11 128 12 [13,13,14,14,14,14,14,14]
prb34920 11 129 17 [13,13,14,14,14,14,14,14]
prb34920 11 130 12 [13,13,14,14,14,14,14,14]
prb34920 11 131 28 [13,13,14,14,14,14,14,14]
prb34920 11 132 16 [13,13,14,14,14,14,14,14]
prb34920 11 133 24 [13,14,14,14,14,14,14,14]
prb34920 11 134 28 [14,14,14,14,14,14,14,14]
prb34920 11 135 12 [13,14,14,14,14,14,14,14]
prb34920 11 136 12 [13,14,14,14,14,14,14,14]
prb34920 11 137 11 [13,14,14,14,14,14,14,14]
prb34920 11 138 25 [13,14,14,14,14,14,14,14]
prb34920 11 139 12 [13,14,14,14,14,14,14,14]
prb34920 11 140 13 [13,14,14,14,14,14,14,14]
prb34920 11 141 17 [14,14,14,14,14,14,14,14]
prb34920 11 142 18 [14,14,14,14,14,14,14,14]
prb34920 11 143 59 [14,14,14,14,14,14,14,14]
prb34920 11 144 33 [14,14,14,14,14,14,14,15]
prb34920 11 145 21 [14,14,14,14,14,14,14,15]
prb34920 11 146 36 [14,14,14,14,14,14,14,15]
prb34920 11 147 24 [14,14,14,14,14,14,14,15]
prb34920 11 148 33 [14,14,14,14,14,14,14,15]
prb34920 11 149 34 [14,14,14,14,14,14,14,15]
prb34920 11 150 26 [14,14,14,14,14,14,15,15]
prb34920 11 151 24 [14,14,14,14,14,15,15,15]
prb34920 11 152 27 [14,14,14,14,15,15,15,15]
prb34920 11 153 45 [14,14,14,15,15,15,15,15]
prb34920 11 154 19 [14,14,14,15,15,15,15,15]
prb34920 11 155 24 [14,14,15,15,15,15,15,15]
prb34920 11 156 13 [14,14,15,15,15,15,15,15]
prb34920 11 157 32 [14,14,15,15,15,15,15,15]
prb34920 11 158 22 [14,14,15,15,15,15,15,15]
prb34920 11 159 51 [14,15,15,15,15,15,15,15]
prb34920 11 160 17 [14,15,15,15,15,15,15,15]
prb34920 11 161 15 [14,15,15,15,15,15,15,15]
prb34920 11 162 24 [14,15,15,15,15,15,15,15]
prb34920 11 163 13 [14,15,15,15,15,15,15,15]
prb34920 11 164 14 [14,15,15,15,15,15,15,15]
prb34920 11 165 15 [15,15,15,15,15,15,15,15]
prb34920 11 166 16 [15,15,15,15,15,15,15,15]
prb34920 11 167 23 [15,15,15,15,15,15,15,15]
prb34920 11 168 26 [15,15,15,15,15,15,15,15]
prb34920 11 169 22 [14,15,15,15,15,15,15,15]
prb34920 11 170 17 [15,15,15,15,15,15,15,15]
prb34920 11 171 22 [15,15,15,15,15,15,15,15]
prb34920 11 172 23 [15,15,15,15,15,15,15,16]
prb34920 11 173 22 [15,15,15,15,15,15,15,16]
prb34920 11 174 21 [15,15,15,15,15,15,15,16]
prb34920 11 175 16 [14,15,15,15,15,15,15,16]
prb34920 11 176 22 [14,15,15,15,15,15,15,16]
prb34920 11 177 20 [15,15,15,15,15,15,15,16]
prb34920 11 178 55 [15,15,15,15,15,15,16,16]
prb34920 11 179 29 [15,15,15,15,15,15,16,16]
prb34920 11 180 21 [15,15,15,15,15,16,16,16]
prb34920 11 181 23 [15,15,15,15,15,16,16,16]
prb34920 11 182 14 [15,15,15,15,16,16,16,16]
prb34920 11 183 15 [15,15,15,15,16,16,16,16]
prb34920 11 184 14 [15,15,15,15,16,16,16,16]
prb34920 11 185 15 [15,15,15,15,16,16,16,16]
prb34920 11 186 28 [15,15,15,16,16,16,16,16]
prb34920 11 187 18 [15,15,15,16,16,16,16,16]
prb34920 11 188 13 [14,15,15,16,16,16,16,16]
prb34920 11 189 15 [15,15,15,16,16,16,16,16]
prb34920 11 190 14 [14,15,15,16,16,16,16,16]
prb34920 11 191 13 [14,15,15,16,16,16,16,16]
prb34920 11 192 14 [15,15,15,16,16,16,16,16]
prb34920 11 193 11 [14,15,15,16,16,16,16,16]
prb34920 11 194 12 [15,15,15,16,16,16,16,16]
prb34920 11 195 25 [15,15,15,16,16,16,16,16]
prb34920 11 196 20 [15,15,16,16,16,16,16,16]
prb34920 11 197 16 [14,15,16,16,16,16,16,16]
prb34920 11 198 15 [15,15,16,16,16,16,16,16]
prb34920 11 199 70 [15,15,16,16,16,16,16,16]
prb34920 11 200 16 [15,15,16,16,16,16,16,16]
prb34920 11 201 14 [15,15,16,16,16,16,16,16]
prb34920 11 202 26 [15,16,16,16,16,16,16,16]
prb34920 11 203 23 [15,16,16,16,16,16,16,16]
prb34920 11 204 13 [14,16,16,16,16,16,16,16]
prb34920 11 205 13 [14,16,16,16,16,16,16,16]
prb34920 11 206 13 [14,16,16,16,16,16,16,16]
prb34920 11 207 21 [15,16,16,16,16,16,16,16]
prb34920 11 208 18 [16,16,16,16,16,16,16,16]
prb34920 11 209 23 [16,16,16,16,16,16,16,17]
prb34920 11 210 33 [16,16,16,16,16,16,16,17]
prb34920 11 211 24 [16,16,16,16,16,16,16,17]
prb34920 11 212 19 [16,16,16,16,16,16,16,17]
prb34920 11 213 24 [16,16,16,16,16,16,16,17]
prb34920 11 214 16 [16,16,16,16,16,16,17,17]
prb34920 11 215 41 [16,16,16,16,16,17,17,17]
prb34920 11 216 19 [15,16,16,16,16,17,17,17]
prb34920 11 217 20 [15,16,16,16,16,17,17,17]
prb34920 11 218 26 [16,16,16,16,16,17,17,17]
prb34920 11 219 24 [16,16,16,16,16,17,17,17]
prb34920 11 220 27 [16,16,16,16,16,17,17,17]
prb34920 11 221 17 [16,16,16,16,17,17,17,17]
prb34920 11 222 12 [16,16,16,16,17,17,17,17]
prb34920 11 223 33 [16,16,16,16,17,17,17,17]
prb34920 11 224 20 [16,16,16,16,17,17,17,17]
prb34920 11 225 13 [16,16,16,16,17,17,17,17]
prb34920 11 226 20 [16,16,16,16,17,17,17,17]
prb34920 11 227 18 [16,16,16,16,17,17,17,17]
prb34920 11 228 16 [16,16,16,16,17,17,17,17]
prb34920 11 229 27 [16,16,16,17,17,17,17,17]
prb34920 11 230 21 [16,16,16,17,17,17,17,17]
prb34920 11 231 27 [16,16,16,17,17,17,17,17]
prb34920 11 232 27 [16,16,17,17,17,17,17,17]
prb34920 11 233 15 [16,16,17,17,17,17,17,17]
prb34920 11 234 17 [16,17,17,17,17,17,17,17]
prb34920 11 235 58 [16,17,17,17,17,17,17,17]
prb34920 11 236 19 [16,17,17,17,17,17,17,17]
prb34920 11 237 29 [17,17,17,17,17,17,17,17]
prb34920 11 238 22 [17,17,17,17,17,17,17,17]
prb34920 11 239 21 [16,17,17,17,17,17,17,17]
prb34920 11 240 16 [15,17,17,17,17,17,17,17]
prb34920 11 241 23 [16,17,17,17,17,17,17,17]
prb34920 11 242 17 [16,17,17,17,17,17,17,17]
prb34920 11 243 17 [16,16,17,17,17,17,17,17]
prb34920 11 244 81 [16,16,17,17,17,17,17,17]
prb34920 11 245 32 [16,16,17,17,17,17,17,17]
prb34920 11 246 13 [16,16,17,17,17,17,17,17]
prb34920 11 247 15 [16,17,17,17,17,17,17,17]
prb34920 11 248 18 [15,17,17,17,17,17,17,17]
prb34920 11 249 19 [16,17,17,17,17,17,17,17]
prb34920 11 250 17 [16,17,17,17,17,17,17,17]
prb34920 11 251 17 [16,17,17,17,17,17,17,17]
prb34920 11 252 26 [17,17,17,17,17,17,17,17]
prb34920 11 253 25 [17,17,17,17,17,17,17,17]
prb34920 11 254 31 [16,17,17,17,17,17,17,17]
prb34920 11 255 36 [17,17,17,17,17,17,17,17]
prb34920 11 256 25 [17,17,17,17,17,17,17,17]
prb34920 11 257 25 [17,17,17,17,17,17,17,17]
prb34920 11 258 42 [17,17,17,17,17,17,17,18]
prb34920 11 259 28 [17,17,17,17,17,17,17,18]
prb34920 11 260 25 [17,17,17,17,17,17,17,18]
prb34920 11 261 22 [17,17,17,17,17,17,17,18]
prb34920 11 262 23 [17,17,17,17,17,17,17,18]
prb34920 11 263 17 [17,17,17,17,17,17,17,18]
prb34920 11 264 23 [17,17,17,17,17,17,17,18]
prb34920 11 265 18 [17,17,17,17,17,17,17,18]
prb34920 11 266 19 [17,17,17,17,17,17,17,18]
prb34920 11 267 22 [17,17,17,17,17,17,18,18]
prb34920 11 268 23 [17,17,17,17,17,17,18,18]
prb34920 11 269 22 [17,17,17,17,17,17,18,18]
prb34920 11 270 25 [17,17,17,17,17,17,18,18]
prb34920 11 271 21 [17,17,17,17,17,17,18,18]
prb34920 11 272 24 [17,17,17,17,17,17,18,18]
prb34920 11 273 25 [17,17,17,17,17,17,18,18]
prb34920 11 274 15 [17,17,17,17,17,17,18,18]
prb34920 11 275 31 [17,17,17,17,17,18,18,18]
prb34920 11 276 21 [17,17,17,17,17,18,18,18]
prb34920 11 277 16 [17,17,17,17,17,18,18,18]
prb34920 11 278 21 [17,17,17,17,17,18,18,18]
prb34920 11 279 16 [17,17,17,17,17,18,18,18]
prb34920 11 280 45 [17,17,17,17,17,18,18,18]
prb34920 11 281 16 [16,17,17,17,17,18,18,18]
prb34920 11 282 25 [17,17,17,17,17,18,18,18]
prb34920 11 283 23 [17,17,17,17,18,18,18,18]
prb34920 11 284 27 [17,17,17,18,18,18,18,18]
prb34920 11 285 12 [17,17,17,18,18,18,18,18]
prb34920 11 286 17 [17,17,17,18,18,18,18,18]
prb34920 11 287 20 [17,17,17,18,18,18,18,18]
prb34920 11 288 22 [17,17,18,18,18,18,18,18]
prb34920 11 289 17 [17,17,18,18,18,18,18,18]
prb34920 11 290 21 [17,18,18,18,18,18,18,18]
prb34920 11 291 35 [17,18,18,18,18,18,18,19]
prb34920 11 292 20 [17,18,18,18,18,18,18,19]
prb34920 11 293 18 [17,18,18,18,18,18,18,19]
prb34920 11 294 38 [17,18,18,18,18,18,18,19]
prb34920 11 295 22 [17,18,18,18,18,18,18,19]
prb34920 11 296 16 [17,18,18,18,18,18,18,19]
prb34920 11 297 31 [17,18,18,18,18,18,18,19]
prb34920 11 298 25 [17,18,18,18,18,18,18,19]
prb34920 11 299 25 [17,18,18,18,18,18,18,19]
prb34920 11 300 17 [17,18,18,18,18,18,18,19]
prb34920 11 301 25 [17,18,18,18,18,18,18,19]
prb34920 11 302 17 [17,18,18,18,18,18,18,19]
prb34920 11 303 23 [17,18,18,18,18,18,18,19]
prb34920 11 304 37 [18,18,18,18,18,18,18,19]
prb34920 11 305 22 [18,18,18,18,18,18,18,19]
prb34920 11 306 34 [18,18,18,18,18,18,18,19]
prb34920 11 307 19 [18,18,18,18,18,18,18,19]
prb34920 11 308 15 [18,18,18,18,18,18,18,19]
prb34920 11 309 40 [18,18,18,18,18,18,18,19]
prb34920 11 310 16 [18,18,18,18,18,18,18,19]
prb34920 11 311 43 [18,18,18,18,18,18,18,19]
prb34920 11 312 34 [18,18,18,18,18,18,18,19]
prb34920 11 313 19 [18,18,18,18,18,18,18,19]
prb34920 11 314 15 [18,18,18,18,18,18,18,19]
prb34920 11 315 26 [18,18,18,18,18,18,18,19]
prb34920 11 316 43 [18,18,18,18,18,18,19,19]
prb34920 11 317 19 [18,18,18,18,18,18,19,19]
prb34920 11 318 25 [18,18,18,18,18,19,19,19]
prb34920 11 319 19 [18,18,18,18,18,19,19,19]
prb34920 11 320 13 [18,18,18,18,18,19,19,19]
prb34920 11 321 19 [18,18,18,18,18,19,19,19]
prb34920 11 322 13 [17,18,18,18,18,19,19,19]
prb34920 11 323 21 [17,18,18,18,18,19,19,19]
prb34920 11 324 14 [17,18,18,18,18,19,19,19]
prb34920 11 325 30 [17,18,18,18,18,19,19,19]
prb34920 11 326 19 [18,18,18,18,18,19,19,19]
prb34920 11 327 14 [17,18,18,18,18,19,19,19]
prb34920 11 328 16 [16,18,18,18,18,19,19,19]
prb34920 11 329 18 [16,18,18,18,18,19,19,19]
prb34920 11 330 17 [17,18,18,18,18,19,19,19]
prb34920 11 331 12 [16,18,18,18,18,19,19,19]
prb34920 11 332 13 [16,18,18,18,18,19,19,19]
prb34920 11 333 11 [16,18,18,18,18,19,19,19]
prb34920 11 334 25 [16,18,18,18,18,19,19,19]
prb34920 11 335 15 [16,18,18,18,18,19,19,19]
prb34920 11 336 14 [18,18,18,18,18,19,19,19]
prb34920 11 337 15 [18,18,18,18,18,19,19,19]
prb34920 11 338 16 [17,18,18,18,18,19,19,19]
prb34920 11 339 14 [18,18,18,18,18,19,19,19]
prb34920 11 340 16 [18,18,18,18,18,19,19,19]
prb34920 11 341 20 [18,18,18,18,18,19,19,19]
prb34920 11 342 16 [18,18,18,18,18,19,19,19]
prb34920 11 343 22 [18,18,18,18,18,19,19,19]
prb34920 11 344 20 [18,18,18,18,18,19,19,19]
prb34920 11 345 16 [18,18,18,18,18,19,19,19]
prb34920 11 346 16 [17,18,18,18,18,19,19,19]
prb34920 11 347 16 [18,18,18,18,18,19,19,19]
prb34920 11 348 16 [17,18,18,18,18,19,19,19]
prb34920 11 349 20 [18,18,18,18,18,19,19,19]
prb34920 11 350 18 [18,18,18,18,18,19,19,19]
prb34920 11 351 19 [18,18,18,18,18,19,19,19]
prb34920 11 352 24 [18,18,18,18,18,19,19,19]
prb34920 11 353 14 [18,18,18,18,18,19,19,19]
prb34920 11 354 20 [18,18,18,18,19,19,19,19]
prb34920 11 355 16 [18,18,18,18,19,19,19,19]
prb34920 11 356 19 [18,18,18,18,19,19,19,19]
prb34920 11 357 14 [17,18,18,18,19,19,19,19]
prb34920 11 358 12 [17,18,18,18,19,19,19,19]
prb34920 11 359 17 [17,18,18,18,19,19,19,19]
prb34920 11 360 18 [18,18,18,18,19,19,19,19]
prb34920 11 361 14 [18,18,18,18,19,19,19,19]
prb34920 11 362 21 [17,18,18,18,19,19,19,19]
prb34920 11 363 17 [17,18,18,18,19,19,19,19]
prb34920 11 364 15 [17,18,18,18,19,19,19,19]
prb34920 11 365 23 [18,18,18,18,19,19,19,19]
prb34920 11 366 22 [18,18,18,18,19,19,19,19]
prb34920 11 367 16 [17,18,18,18,19,19,19,19]
prb34920 11 368 15 [17,18,18,18,19,19,19,19]
prb34920 11 369 16 [17,18,18,18,19,19,19,19]
prb34920 11 370 19 [16,18,18,18,19,19,19,19]
prb34920 11 371 11 [15,18,18,18,19,19,19,19]
prb34920 11 372 15 [17,18,18,18,19,19,19,19]
prb34920 11 373 32 [18,18,18,18,19,19,19,19]
prb34920 11 374 15 [18,18,18,18,19,19,19,19]
prb34920 11 375 20 [18,18,18,18,19,19,19,19]
prb34920 11 376 18 [18,18,18,19,19,19,19,19]
prb34920 11 377 15 [17,18,18,19,19,19,19,19]
prb34920 11 378 16 [17,18,18,19,19,19,19,19]
prb34920 11 379 16 [18,18,18,19,19,19,19,19]
prb34920 11 380 17 [18,18,18,19,19,19,19,19]
prb34920 11 381 18 [17,18,18,19,19,19,19,19]
prb34920 11 382 19 [17,18,18,19,19,19,19,19]
prb34920 11 383 13 [17,18,18,19,19,19,19,19]
prb34920 11 384 18 [18,18,18,19,19,19,19,19]
prb34920 11 385 30 [18,18,18,19,19,19,19,19]
prb34920 11 386 20 [18,18,18,19,19,19,19,19]
prb34920 11 387 22 [18,18,19,19,19,19,19,19]
prb34920 11 388 20 [18,19,19,19,19,19,19,19]
prb34920 11 389 23 [18,19,19,19,19,19,19,19]
prb34920 11 390 29 [17,19,19,19,19,19,19,19]
prb34920 11 391 13 [16,19,19,19,19,19,19,19]
prb34920 11 392 12 [16,19,19,19,19,19,19,19]
prb34920 11 393 19 [16,19,19,19,19,19,19,19]
prb34920 11 394 12 [15,19,19,19,19,19,19,19]
prb34920 11 395 14 [15,19,19,19,19,19,19,19]
prb34920 11 396 20 [15,19,19,19,19,19,19,19]
prb34920 11 397 13 [16,19,19,19,19,19,19,19]
prb34920 11 398 16 [17,19,19,19,19,19,19,19]
prb34920 11 399 15 [18,19,19,19,19,19,19,19]
prb34920 11 400 16 [17,19,19,19,19,19,19,19]
prb34920 11 401 16 [17,19,19,19,19,19,19,19]
prb34920 11 402 14 [17,19,19,19,19,19,19,19]
prb34920 11 403 32 [18,19,19,19,19,19,19,19]
prb34920 11 404 17 [18,18,19,19,19,19,19,19]
prb34920 11 405 18 [18,18,19,19,19,19,19,19]
prb34920 11 406 17 [17,18,19,19,19,19,19,19]
prb34920 11 407 20 [19,19,19,19,19,19,19,19]
prb34920 11 408 15 [19,19,19,19,19,19,19,19]
prb34920 11 409 23 [19,19,19,19,19,19,19,19]
prb34920 11 410 25 [18,19,19,19,19,19,19,19]
prb34920 11 411 22 [18,19,19,19,19,19,19,19]
prb34920 11 412 14 [18,19,19,19,19,19,19,19]
prb34920 11 413 37 [19,19,19,19,19,19,19,19]
prb34920 11 414 26 [19,19,19,19,19,19,19,19]
prb34920 11 415 21 [19,19,19,19,19,19,19,20]
prb34920 11 416 14 [17,19,19,19,19,19,19,20]
prb34920 11 417 11 [15,19,19,19,19,19,19,20]
prb34920 11 418 17 [18,19,19,19,19,19,19,20]
prb34920 11 419 27 [18,19,19,19,19,19,19,20]
prb34920 11 420 20 [18,19,19,19,19,19,19,20]
prb34920 11 421 38 [18,18,19,19,19,19,19,20]
prb34920 11 422 28 [18,18,19,19,19,19,19,20]
prb34920 11 423 14 [18,18,19,19,19,19,19,20]
prb34920 11 424 15 [18,18,19,19,19,19,19,20]
prb34920 11 425 18 [18,18,19,19,19,19,19,20]
prb34920 11 426 14 [18,18,19,19,19,19,19,20]
prb34920 11 427 21 [18,18,19,19,19,19,19,20]
prb34920 11 428 19 [18,18,19,19,19,19,19,20]
prb34920 11 429 14 [18,18,19,19,19,19,19,20]
prb34920 11 430 18 [18,18,19,19,19,19,19,20]
prb34920 11 431 25 [18,18,19,19,19,19,19,20]
prb34920 11 432 19 [18,19,19,19,19,19,19,20]
prb34920 11 433 14 [19,19,19,19,19,19,19,20]
prb34920 11 434 14 [18,19,19,19,19,19,19,20]
prb34920 11 435 19 [19,19,19,19,19,19,19,20]
prb34920 11 436 28 [19,19,19,19,19,19,19,20]
prb34920 11 437 24 [19,19,19,19,19,19,20,20]
prb34920 11 438 27 [19,19,19,19,19,19,20,20]
prb34920 11 439 20 [19,19,19,19,19,19,20,20]
prb34920 11 440 17 [18,19,19,19,19,19,20,20]
prb34920 11 441 24 [18,19,19,19,19,19,20,20]
prb34920 11 442 18 [18,19,19,19,19,19,20,20]
prb34920 11 443 33 [19,19,19,19,19,20,20,20]
prb34920 11 444 21 [19,19,19,19,19,20,20,20]
prb34920 11 445 18 [17,19,19,19,19,20,20,20]
prb34920 11 446 12 [17,19,19,19,19,20,20,20]
prb34920 11 447 18 [18,19,19,19,19,20,20,20]
prb34920 11 448 12 [17,19,19,19,19,20,20,20]
prb34920 11 449 18 [17,19,19,19,19,20,20,20]
