PsiturkRec(worker='A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN', ord='109', t='1516304092602', event='drag_end', piece='4', move_nu='12', move='9', instance='prb9718')|3|36|418|161|36

PsiturkRec(worker='A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN', ord='111', t='1516304094011', event='drag_end', piece='7', move_nu='13', move='2', instance='prb9718')|2|2|26|24|2

PsiturkRec(worker='A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN', ord='114', t='1516304094938', event='drag_end', piece='r', move_nu='14', move='16', instance='prb9718')|1|0|0|0|0

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4664', t='1516307876009', event='start', piece='NA', move_nu='0', move='NA', instance='prb9718')|11|1595|19254|745|1595

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4666', t='1516307877294', event='drag_end', piece='6', move_nu='0', move='18', instance='prb9718')|10|1408|17397|888|1408

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4668', t='1516307878304', event='drag_end', piece='1', move_nu='1', move='33', instance='prb9718')|11|2033|24809|464|2033

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4670', t='1516307879302', event='drag_end', piece='5', move_nu='2', move='4', instance='prb9718')|11|1950|23789|588|1950

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4672', t='1516307880330', event='drag_end', piece='r', move_nu='3', move='12', instance='prb9718')|10|1818|22553|671|1818

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4674', t='1516307881510', event='drag_end', piece='7', move_nu='4', move='14', instance='prb9718')|9|1406|18357|770|1406

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4676', t='1516307882094', event='drag_end', piece='1', move_nu='5', move='30', instance='prb9718')|8|976|13025|825|976

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4678', t='1516307882607', event='drag_end', piece='2', move_nu='6', move='24', instance='prb9718')|7|721|9900|618|721

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4680', t='1516307883231', event='drag_end', piece='3', move_nu='7', move='21', instance='prb9718')|6|389|5342|551|389

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4682', t='1516307883795', event='drag_end', piece='5', move_nu='8', move='28', instance='prb9718')|5|210|2773|420|210

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4684', t='1516307884335', event='drag_end', piece='0', move_nu='9', move='29', instance='prb9718')|4|101|1301|272|101

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4686', t='1516307885214', event='drag_end', piece='4', move_nu='10', move='9', instance='prb9718')|3|12|139|62|12

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4688', t='1516307885824', event='drag_end', piece='7', move_nu='11', move='2', instance='prb9718')|2|4|47|33|4

PsiturkRec(worker='ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R', ord='4691', t='1516307886605', event='drag_end', piece='r', move_nu='12', move='16', instance='prb9718')|1|0|0|0|0

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='26', t='1516313900086', event='start', piece='NA', move_nu='0', move='NA', instance='prb9718')|11|1609|19388|766|1609

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='28', t='1516313904941', event='drag_end', piece='6', move_nu='0', move='18', instance='prb9718')|10|1402|17350|884|1402

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='30', t='1516313907140', event='drag_end', piece='7', move_nu='1', move='20', instance='prb9718')|10|1273|16028|829|1273

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='32', t='1516313908703', event='drag_end', piece='1', move_nu='2', move='30', instance='prb9718')|10|1309|16520|893|1309

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='34', t='1516313910045', event='drag_end', piece='7', move_nu='3', move='26', instance='prb9718')|10|1394|17316|907|1394

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='36', t='1516313911078', event='drag_end', piece='7', move_nu='4', move='20', instance='prb9718')|10|1306|16488|885|1306

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='38', t='1516313912925', event='drag_end', piece='r', move_nu='5', move='12', instance='prb9718')|9|1173|15208|905|1173

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='40', t='1516313913717', event='drag_end', piece='7', move_nu='6', move='14', instance='prb9718')|8|972|13072|788|972

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='42', t='1516313915077', event='drag_end', piece='2', move_nu='7', move='24', instance='prb9718')|7|715|9848|584|715

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='44', t='1516313916781', event='drag_end', piece='3', move_nu='8', move='21', instance='prb9718')|6|371|5113|585|371

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='46', t='1516313918629', event='drag_end', piece='5', move_nu='9', move='28', instance='prb9718')|5|206|2734|420|206

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='48', t='1516313919669', event='drag_end', piece='4', move_nu='10', move='8', instance='prb9718')|5|155|1926|300|155

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='50', t='1516313921141', event='drag_end', piece='4', move_nu='11', move='6', instance='prb9718')|5|199|2655|401|199

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='52', t='1516313927269', event='drag_end', piece='3', move_nu='12', move='3', instance='prb9718')|6|407|5610|330|407

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='54', t='1516313930197', event='drag_end', piece='2', move_nu='13', move='25', instance='prb9718')|7|534|7388|374|534

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='58', t='1516313933309', event='drag_end', piece='3', move_nu='14', move='9', instance='prb9718')|7|530|7340|622|530

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='60', t='1516313936810', event='start', piece='NA', move_nu='0', move='NA', instance='prb9718')|11|1604|19359|766|1604

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='62', t='1516313944117', event='drag_end', piece='6', move_nu='0', move='22', instance='prb9718')|11|1659|19878|732|1659

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='66', t='1516313950005', event='drag_end', piece='5', move_nu='1', move='4', instance='prb9718')|11|1601|19146|736|1601

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='68', t='1516313953245', event='drag_end', piece='7', move_nu='2', move='20', instance='prb9718')|12|1756|20643|469|1756

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='70', t='1516313954101', event='drag_end', piece='7', move_nu='3', move='26', instance='prb9718')|11|1610|19243|755|1610

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='72', t='1516313955053', event='drag_end', piece='7', move_nu='4', move='20', instance='prb9718')|12|1749|20560|452|1749

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='74', t='1516313956036', event='drag_end', piece='1', move_nu='5', move='30', instance='prb9718')|12|1783|21033|651|1783

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='76', t='1516313957717', event='drag_end', piece='7', move_nu='6', move='26', instance='prb9718')|11|1595|19181|769|1595

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='78', t='1516313962357', event='drag_end', piece='6', move_nu='7', move='19', instance='prb9718')|11|1537|18620|782|1537

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='80', t='1516313965828', event='drag_end', piece='6', move_nu='8', move='22', instance='prb9718')|11|1603|19264|772|1603

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='84', t='1516313969964', event='drag_end', piece='r', move_nu='9', move='12', instance='prb9718')|10|1471|17992|791|1471

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='88', t='1516313973989', event='drag_end', piece='6', move_nu='10', move='18', instance='prb9718')|9|1260|15907|883|1260

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='90', t='1516313975004', event='drag_end', piece='7', move_nu='11', move='14', instance='prb9718')|8|988|13136|831|988

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='92', t='1516313975956', event='drag_end', piece='2', move_nu='12', move='24', instance='prb9718')|7|721|9886|611|721

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='94', t='1516313977116', event='drag_end', piece='3', move_nu='13', move='21', instance='prb9718')|6|389|5345|552|389

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='96', t='1516313981661', event='drag_end', piece='5', move_nu='14', move='28', instance='prb9718')|5|205|2725|418|205

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='98', t='1516313982574', event='drag_end', piece='0', move_nu='15', move='29', instance='prb9718')|4|92|1196|266|92

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='100', t='1516313983668', event='drag_end', piece='4', move_nu='16', move='9', instance='prb9718')|3|21|247|105|21

